2.10202503204,0,0,0,0,0,0,0,0,0
4.12711405754,118,118,0,0,0,0,0,189,0
6.14647293091,3717,3717,0,0,0,0,0,4032,0
8.16231107712,7316,7316,0,0,0,0,0,7875,0
10.1758050919,11210,11210,0,0,0,0,0,11970,0
12.1935589314,15222,15222,0,0,0,0,0,16254,0
14.2168729305,19175,19175,0,0,0,0,0,20538,0
16.243088007,22774,22774,0,0,0,0,0,24318,0
18.2587120533,26432,26432,0,0,0,0,0,28224,0
20.2823319435,30503,30503,0,0,0,0,0,32571,0
22.3016049862,34574,34574,0,0,0,0,0,36981,0
24.3219730854,38645,38645,0,0,3024,3024,0,38304,0
26.3494369984,43129,43188,0,0,7812,7812,0,38304,0
28.3683021069,47023,47023,0,0,11907,11907,0,38304,0
30.3944499493,50858,50858,0,0,16002,16002,0,38304,0
32.4183421135,54516,54516,0,0,19908,19908,0,38304,0
34.4401750565,58233,58233,0,0,23877,23877,0,38304,0
36.4705080986,62186,62245,0,0,28161,28161,0,38304,0
38.4969041348,65962,65962,0,0,32130,32193,0,38304,0
40.5223641396,69561,69561,0,0,36036,36036,0,38304,0
42.5486690998,72924,72924,0,0,39564,39564,0,38304,0
44.5703110695,76169,76169,0,0,43029,43029,0,38304,0
46.5945401192,79650,79650,0,0,46746,46746,0,38304,0
48.6212069988,83367,83367,0,0,50715,50715,0,38304,0
50.6435780525,85373,85373,0,0,52857,52857,0,38304,0
52.6644740105,85373,85373,0,0,52857,52857,0,38304,0
54.6861169338,85373,85373,0,0,52857,52857,0,38304,0
56.706993103,85373,85373,0,0,52857,52857,0,38304,0
58.7286701202,85373,85373,0,0,52857,52857,0,38304,0
60.7513580322,85373,85373,0,0,52857,52857,0,38304,0
62.7733471394,85373,85373,0,0,52857,52857,0,38304,0
64.7941279411,85373,85373,0,0,52857,52857,0,38304,0
66.8168931007,85373,85373,0,0,52857,52857,0,38304,0
68.8411509991,85373,85373,0,0,52857,52857,0,38304,0
70.8643169403,85373,85373,0,0,52857,52857,0,38304,0
72.8874781132,85373,85373,0,0,52857,52857,0,38304,0
74.9108009338,85373,85373,0,0,52857,52857,0,38304,0
76.9396951199,85373,85373,0,0,52857,52857,0,38304,0
78.9699299335,85373,85373,0,0,52857,52857,0,38304,0
80.9904670715,85373,85373,0,0,52857,52857,0,38304,0
83.0109601021,85373,85373,0,0,52857,52857,0,38304,0
85.0329310894,85373,85373,0,0,52857,52857,0,38304,0
87.0546810627,85373,85373,0,0,52857,52857,0,38304,0
89.0784070492,85373,85373,0,0,52857,52857,0,38304,0
91.1008861065,85373,85373,0,0,52857,52857,0,38304,0
93.1225681305,85373,85373,0,0,52857,52857,0,38304,0
95.146376133,85373,85373,0,0,52857,52857,0,38304,0
97.1690530777,85373,85373,0,0,52857,52857,0,38304,0
99.1929719448,85373,85373,0,0,52857,52857,0,38304,0
101.214803934,85373,85373,0,0,52857,52857,0,38304,0
103.241734028,85373,85373,0,0,52857,52857,0,38304,0
105.265660048,85373,85373,0,0,52857,52857,0,38304,0
107.290495157,85373,85373,0,0,52857,52857,0,38304,0
109.312747002,85373,85373,0,0,52857,52857,0,38304,0
111.334501982,85373,85373,0,0,52857,52857,0,38304,0
113.356492043,85373,85373,0,0,52857,52857,0,38304,0
115.378442049,85373,85373,0,0,52857,52857,0,38304,0
117.40290308,85373,85373,0,0,52857,52857,0,38304,0
119.434555054,85373,85373,0,0,52857,52857,0,38304,0
121.457170963,85373,85373,0,0,52857,52857,0,38304,0
123.483509064,85373,85373,0,0,52857,52857,0,38304,0
125.508378983,85373,85373,0,0,52857,52857,0,38304,0
127.535187006,85373,85373,0,0,52857,52857,0,38304,0
129.55885005,85373,85373,0,0,52857,52857,0,38304,0
131.583249092,85373,85373,0,0,52857,52857,0,38304,0
133.605947971,85373,85373,0,0,52857,52857,0,38304,0
135.636980057,85373,85373,0,0,52857,52857,0,38304,0
137.658358097,85373,85373,0,0,52857,52857,0,38304,0
139.68056798,85373,85373,0,0,52857,52857,0,38304,0
141.702662945,85373,85373,0,0,52857,52857,0,38304,0
143.724385023,85373,85373,0,0,52857,52857,0,38304,0
145.749870062,85373,85373,0,0,52857,52857,0,38304,0
147.771729946,85373,85373,0,0,52857,52857,0,38304,0
149.795323133,85373,85373,0,0,52857,52857,0,38304,0
151.820901155,85373,85373,0,0,52857,52857,0,38304,0
153.843995094,85373,85373,0,0,52857,52857,0,38304,0
155.868620157,85373,85373,0,0,52857,52857,0,38304,0
157.890962124,85373,85373,0,0,52857,52857,0,38304,0
159.91129899,85373,85373,0,0,52857,52857,0,38304,0
161.940547943,85373,85373,0,0,52857,52857,0,38304,0
163.962157011,85373,85373,0,0,52857,52857,0,38304,0
165.985219955,85373,85373,0,0,52857,52857,0,38304,0
168.015161037,85373,85373,0,0,52857,52857,0,38304,0
170.054970026,85373,85373,0,0,52857,52857,0,38304,0
172.083845139,85373,85373,0,0,52857,52857,0,38304,0
174.112852097,85373,85373,0,0,52857,52857,0,38304,0
176.140666008,85373,85373,0,0,52857,52857,0,38304,0
178.165254116,85373,85373,0,0,52857,52857,0,38304,0
180.192003965,85373,85373,0,0,52857,52857,0,38304,0
182.224928141,85373,85373,0,0,52857,52857,0,38304,0
184.264965057,85373,85373,0,0,52857,52857,0,38304,0
186.299602985,85373,85373,0,0,52857,52857,0,38304,0
188.333063126,85373,85373,0,0,52857,52857,0,38304,0
190.359375,85373,85373,0,0,52857,52857,0,38304,0
192.381979942,85373,85373,0,0,52857,52857,0,38304,0
194.404860973,85373,85373,0,0,52857,52857,0,38304,0
196.42635107,85373,85373,0,0,52857,52857,0,38304,0
198.452754021,85373,85373,0,0,52857,52857,0,38304,0
200.473302126,85373,85373,0,0,52857,52857,0,38304,0
202.496891975,85373,85373,0,0,52857,52857,0,38304,0
204.51860404,85373,85373,0,0,52857,52857,0,38304,0
206.543771029,85373,85373,0,0,52857,52857,0,38304,0
208.570609093,85373,85373,0,0,52857,52857,0,38304,0
210.605792046,85373,85373,0,0,52857,52857,0,38304,0
212.626415968,85373,85373,0,0,52857,52857,0,38304,0
214.649263144,85373,85373,0,0,52857,52857,0,38304,0
216.67087698,85373,85373,0,0,52857,52857,0,38304,0
218.693867922,85373,85373,0,0,52857,52857,0,38304,0
220.713268042,85373,85373,0,0,52857,52857,0,38304,0
222.742300987,85373,85373,0,0,52857,52857,0,38304,0
224.766513109,85373,85373,0,0,52857,52857,0,38304,0
226.792654991,85373,85373,0,0,52857,52857,0,38304,0
228.815954924,85373,85373,0,0,52857,52857,0,38304,0
230.841109037,85373,85373,0,0,52857,52857,0,38304,0
232.867052078,85373,85373,0,0,52857,52857,0,38304,0
234.888931036,85373,85373,0,0,52857,52857,0,38304,0
236.914909124,85373,85373,0,0,52857,52857,0,38304,0
238.933309078,85373,85373,0,0,52857,52857,0,38304,0
240.95237112,85373,85373,0,0,52857,52857,0,38304,0
242.976649046,85373,85373,0,0,52857,52857,0,38304,0
245.000529051,85373,85373,0,0,52857,52857,0,38304,0
247.027167082,85373,85373,0,0,52857,52857,0,38304,0
249.048536062,85373,85373,0,0,52857,52857,0,38304,0
251.071727037,85373,85373,0,0,52857,52857,0,38304,0
253.087553978,85373,85373,0,0,52857,52857,0,38304,0
255.109102011,85373,85373,0,0,52857,52857,0,38304,0
257.132869959,85373,85373,0,0,52857,52857,0,38304,0
259.16031909,85373,85373,0,0,52857,52857,0,38304,0
261.187283039,85373,85373,0,0,52857,52857,0,38304,0
263.215034962,85373,85373,0,0,52857,52857,0,38304,0
265.239170074,85373,85373,0,0,52857,52857,0,38304,0
267.264554024,85373,85373,0,0,52857,52857,0,38304,0
269.293134928,85373,85373,0,0,52857,52857,0,38304,0
271.316861153,85373,85373,0,0,52857,52857,0,38304,0
273.338254929,85373,85373,0,0,52857,52857,0,38304,0
275.364297152,85373,85373,0,0,52857,52857,0,38304,0
277.391978025,85373,85373,0,0,52857,52857,0,38304,0
279.417840004,85373,85373,0,0,52857,52857,0,38304,0
281.445169926,85373,85373,0,0,52857,52857,0,38304,0
283.474446058,85373,85373,0,0,52857,52857,0,38304,0
285.498476982,85373,85373,0,0,52857,52857,0,38304,0
287.522727966,85373,85373,0,0,52857,52857,0,38304,0
289.54657197,85373,85373,0,0,52857,52857,0,38304,0
291.569704056,85373,85373,0,0,52857,52857,0,38304,0
293.597562075,85373,85373,0,0,52857,52857,0,38304,0
295.622473955,85373,85373,0,0,52857,52857,0,38304,0
297.670678139,85373,85373,0,0,52857,52857,0,38304,0
299.693968058,85373,85373,0,0,52857,52857,0,38304,0
301.718595982,85373,85373,0,0,52857,52857,0,38304,0
303.741320133,85373,85373,0,0,52857,52857,0,38304,0
305.767008066,85373,85373,0,0,52857,52857,0,38304,0
307.794531107,85373,85373,0,0,52857,52857,0,38304,0
309.818637133,85373,85373,0,0,52857,52857,0,38304,0
311.845227003,85373,85373,0,0,52857,52857,0,38304,0
313.870648146,85373,85373,0,0,52857,52857,0,38304,0
315.895395994,85373,85373,0,0,52857,52857,0,38304,0
317.918862104,85373,85373,0,0,52857,52857,0,38304,0
319.940694094,85373,85373,0,0,52857,52857,0,38304,0
321.965117931,85373,85373,0,0,52857,52857,0,38304,0
323.98449111,85373,85373,0,0,52857,52857,0,38304,0
326.007864952,85373,85373,0,0,52857,52857,0,38304,0
328.032552958,85373,85373,0,0,52857,52857,0,38304,0
330.058237076,85373,85373,0,0,52857,52857,0,38304,0
332.081248999,85373,85373,0,0,52857,52857,0,38304,0
334.103008032,85373,85373,0,0,52857,52857,0,38304,0
336.129936934,85373,85373,0,0,52857,52857,0,38304,0
338.151065111,85373,85373,0,0,52857,52857,0,38304,0
340.173990965,85373,85373,0,0,52857,52857,0,38304,0
342.201580048,85373,85373,0,0,52857,52857,0,38304,0
344.222909927,85373,85373,0,0,52857,52857,0,38304,0
346.250014067,85373,85373,0,0,52857,52857,0,38304,0
348.279194117,85373,85373,0,0,52857,52857,0,38304,0
350.303435087,85373,85373,0,0,52857,52857,0,38304,0
352.326432943,85373,85373,0,0,52857,52857,0,38304,0
354.350472927,85373,85373,0,0,52857,52857,0,38304,0
356.375,85373,85373,0,0,52857,52857,0,38304,0
358.396611929,85373,85373,0,0,52857,52857,0,38304,0
360.419669151,85373,85373,0,0,52857,52857,0,38304,0
362.440446138,85373,85373,0,0,52857,52857,0,38304,0
364.460544109,85373,85373,0,0,52857,52857,0,38304,0
366.483170986,85373,85373,0,0,52857,52857,0,38304,0
368.514059067,85373,85373,0,0,52857,52857,0,38304,0
370.540488005,85373,85373,0,0,52857,52857,0,38304,0
372.562402964,85373,85373,0,0,52857,52857,0,38304,0
374.585855961,85373,85373,0,0,52857,52857,0,38304,0
376.615996122,85373,85373,0,0,52857,52857,0,38304,0
378.637061119,85373,85373,0,0,52857,52857,0,38304,0
380.659919024,85373,85373,0,0,52857,52857,0,38304,0
382.68699193,85373,85373,0,0,52857,52857,0,38304,0
384.717566967,85373,85373,0,0,52857,52857,0,38304,0
386.739988089,85373,85373,0,0,52857,52857,0,38304,0
388.765896082,85373,85373,0,0,52857,52857,0,38304,0
390.793574095,85373,85373,0,0,52857,52857,0,38304,0
392.835999966,85373,85373,0,0,52857,52857,0,38304,0
394.882600069,85373,85373,0,0,52857,52857,0,38304,0
396.905827045,85373,85373,0,0,52857,52857,0,38304,0
398.940037012,85373,85373,0,0,52857,52857,0,38304,0
400.974231005,85373,85373,0,0,52857,52857,0,38304,0
402.995630026,85373,85373,0,0,52857,52857,0,38304,0
405.026184082,85373,85373,0,0,52857,52857,0,38304,0
407.049320936,85373,85373,0,0,52857,52857,0,38304,0
409.074506044,85373,85373,0,0,52857,52857,0,38304,0
411.095421076,85373,85373,0,0,52857,52857,0,38304,0
413.119008064,85373,85373,0,0,52857,52857,0,38304,0
415.142859936,85373,85373,0,0,52857,52857,0,38304,0
417.166027069,85373,85373,0,0,52857,52857,0,38304,0
419.189631939,85373,85373,0,0,52857,52857,0,38304,0
421.212429047,85373,85373,0,0,52857,52857,0,38304,0
423.233886003,85373,85373,0,0,52857,52857,0,38304,0
425.25890708,85373,85373,0,0,52857,52857,0,38304,0
427.283982992,85373,85373,0,0,52857,52857,0,38304,0
429.310477018,85373,85373,0,0,52857,52857,0,38304,0
431.332437038,85373,85373,0,0,52857,52857,0,38304,0
433.353876114,85373,85373,0,0,52857,52857,0,38304,0
435.378507137,85373,85373,0,0,52857,52857,0,38304,0
437.405813932,85373,85373,0,0,52857,52857,0,38304,0
439.429831982,85373,85373,0,0,52857,52857,0,38304,0
441.451522112,85373,85373,0,0,52857,52857,0,38304,0
443.473505974,85373,85373,0,0,52857,52857,0,38304,0
445.492660046,85373,85373,0,0,52857,52857,0,38304,0
447.517673969,85373,85373,0,0,52857,52857,0,38304,0
449.541964054,85373,85373,0,0,52857,52857,0,38304,0
451.566401005,85373,85373,0,0,52857,52857,0,38304,0
453.587707043,85373,85373,0,0,52857,52857,0,38304,0
455.610914946,85373,85373,0,0,52857,52857,0,38304,0
457.634670019,85373,85373,0,0,52857,52857,0,38304,0
459.658236027,85373,85373,0,0,52857,52857,0,38304,0
461.684134007,85373,85373,0,0,52857,52857,0,38304,0
463.712324142,85373,85373,0,0,52857,52857,0,38304,0
465.738175154,85373,85373,0,0,52857,52857,0,38304,0
467.759981155,85373,85373,0,0,52857,52857,0,38304,0
469.782474995,85373,85373,0,0,52857,52857,0,38304,0
471.804865122,85373,85373,0,0,52857,52857,0,38304,0
473.830060959,85373,85373,0,0,52857,52857,0,38304,0
475.855683088,85373,85373,0,0,52857,52857,0,38304,0
477.879826069,85373,85373,0,0,52857,52857,0,38304,0
479.904931068,85373,85373,0,0,52857,52857,0,38304,0
481.931993961,85373,85373,0,0,52857,52857,0,38304,0
483.959831953,85373,85373,0,0,52857,52857,0,38304,0
485.982456923,85373,85373,0,0,52857,52857,0,38304,0
488.004168987,85373,85373,0,0,52857,52857,0,38304,0
490.027794123,85373,85373,0,0,52857,52857,0,38304,0
492.052463055,85373,85373,0,0,52857,52857,0,38304,0
494.07756114,85373,85373,0,0,52857,52857,0,38304,0
496.100324154,85373,85373,0,0,52857,52857,0,38304,0
498.122350931,85373,85373,0,0,52857,52857,0,38304,0
500.146615982,85373,85373,0,0,52857,52857,0,38304,0
502.168252945,85373,85373,0,0,52857,52857,0,38304,0
504.191616058,85373,85373,0,0,52857,52857,0,38304,0
